wikidata_uri,label,birth_year,gender,geo_label,geometry,uri_place
http://www.wikidata.org/entity/Q101410,François Fillon,1954,masculin,Le Mans,POINT(0.196944 48.004167),http://www.wikidata.org/entity/Q1476
http://www.wikidata.org/entity/Q101410,François Fillon,1954,masculin,Le Mans,POINT(0.196944 48.004167),http://www.wikidata.org/entity/Q1476
http://www.wikidata.org/entity/Q101410,François Fillon,1954,masculin,Le Mans,POINT(0.196944 48.004167),http://www.wikidata.org/entity/Q1476
http://www.wikidata.org/entity/Q101410,François Fillon,1954,masculin,Le Mans,POINT(0.196944 48.004167),http://www.wikidata.org/entity/Q1476
http://www.wikidata.org/entity/Q1027406,Fanélie Carrey-Conte,1980,féminin,Bègles,POINT(-0.548889 44.807778),http://www.wikidata.org/entity/Q192438
http://www.wikidata.org/entity/Q1027406,Fanélie Carrey-Conte,1980,féminin,Bègles,POINT(-0.548889 44.807778),http://www.wikidata.org/entity/Q192438
http://www.wikidata.org/entity/Q1027406,Fanélie Carrey-Conte,1980,féminin,Bègles,POINT(-0.548889 44.807778),http://www.wikidata.org/entity/Q192438
http://www.wikidata.org/entity/Q1027406,Fanélie Carrey-Conte,1980,féminin,Bègles,POINT(-0.548889 44.807778),http://www.wikidata.org/entity/Q192438
http://www.wikidata.org/entity/Q1027528,Jean-Pierre Maggi,1944,masculin,Marseille,POINT(5.376389 43.296667),http://www.wikidata.org/entity/Q23482
http://www.wikidata.org/entity/Q1027528,Jean-Pierre Maggi,1944,masculin,Marseille,POINT(5.376389 43.296667),http://www.wikidata.org/entity/Q23482
http://www.wikidata.org/entity/Q1027528,Jean-Pierre Maggi,1944,masculin,Marseille,POINT(5.376389 43.296667),http://www.wikidata.org/entity/Q23482
http://www.wikidata.org/entity/Q1027528,Jean-Pierre Maggi,1944,masculin,Marseille,POINT(5.376389 43.296667),http://www.wikidata.org/entity/Q23482
http://www.wikidata.org/entity/Q10287,Manuel Valls,1962,masculin,Horta,POINT(2.160100 41.429503),http://www.wikidata.org/entity/Q15225338
http://www.wikidata.org/entity/Q10287,Manuel Valls,1962,masculin,Horta,POINT(2.160100 41.429503),http://www.wikidata.org/entity/Q15225338
http://www.wikidata.org/entity/Q10287,Manuel Valls,1962,masculin,Horta,POINT(2.160100 41.429503),http://www.wikidata.org/entity/Q15225338
http://www.wikidata.org/entity/Q10287,Manuel Valls,1962,masculin,Horta,POINT(2.160100 41.429503),http://www.wikidata.org/entity/Q15225338
http://www.wikidata.org/entity/Q1031645,Jean-Louis Bianco,1943,masculin,Neuilly-sur-Seine,POINT(2.267500 48.887222),http://www.wikidata.org/entity/Q48958
http://www.wikidata.org/entity/Q1031645,Jean-Louis Bianco,1943,masculin,Neuilly-sur-Seine,POINT(2.267500 48.887222),http://www.wikidata.org/entity/Q48958
http://www.wikidata.org/entity/Q1031645,Jean-Louis Bianco,1943,masculin,Neuilly-sur-Seine,POINT(2.267500 48.887222),http://www.wikidata.org/entity/Q48958
http://www.wikidata.org/entity/Q1031645,Jean-Louis Bianco,1943,masculin,Neuilly-sur-Seine,POINT(2.267500 48.887222),http://www.wikidata.org/entity/Q48958
http://www.wikidata.org/entity/Q104032664,Maud Bregeon,1991,féminin,Poitiers,POINT(0.335278 46.581111),http://www.wikidata.org/entity/Q6616
http://www.wikidata.org/entity/Q104032664,Maud Bregeon,1991,féminin,Poitiers,POINT(0.335278 46.581111),http://www.wikidata.org/entity/Q6616
http://www.wikidata.org/entity/Q104032664,Maud Bregeon,1991,féminin,Poitiers,POINT(0.335278 46.581111),http://www.wikidata.org/entity/Q6616
http://www.wikidata.org/entity/Q104032664,Maud Bregeon,1991,féminin,Poitiers,POINT(0.335278 46.581111),http://www.wikidata.org/entity/Q6616
http://www.wikidata.org/entity/Q106020252,Prisca Thevenot,1985,féminin,Strasbourg,POINT(7.752222 48.573333),http://www.wikidata.org/entity/Q6602
http://www.wikidata.org/entity/Q106020252,Prisca Thevenot,1985,féminin,Strasbourg,POINT(7.752222 48.573333),http://www.wikidata.org/entity/Q6602
http://www.wikidata.org/entity/Q106020252,Prisca Thevenot,1985,féminin,Strasbourg,POINT(7.752222 48.573333),http://www.wikidata.org/entity/Q6602
http://www.wikidata.org/entity/Q106020252,Prisca Thevenot,1985,féminin,Strasbourg,POINT(7.752222 48.573333),http://www.wikidata.org/entity/Q6602
http://www.wikidata.org/entity/Q10620526,Napole Polutele,1964,masculin,Mu'a,POINT(-176.191667 -13.340278),http://www.wikidata.org/entity/Q3866850
http://www.wikidata.org/entity/Q10620526,Napole Polutele,1964,masculin,Mu'a,POINT(-176.191667 -13.340278),http://www.wikidata.org/entity/Q3866850
http://www.wikidata.org/entity/Q10620526,Napole Polutele,1964,masculin,Mu'a,POINT(-176.191667 -13.340278),http://www.wikidata.org/entity/Q3866850
http://www.wikidata.org/entity/Q10620526,Napole Polutele,1964,masculin,Mu'a,POINT(-176.191667 -13.340278),http://www.wikidata.org/entity/Q3866850
http://www.wikidata.org/entity/Q106291673,Lamia El Aaraje,1986,féminin,Rabat,POINT(-6.841389 34.021111),http://www.wikidata.org/entity/Q3551
http://www.wikidata.org/entity/Q106291673,Lamia El Aaraje,1986,féminin,Rabat,POINT(-6.841389 34.021111),http://www.wikidata.org/entity/Q3551
http://www.wikidata.org/entity/Q106291673,Lamia El Aaraje,1986,féminin,Rabat,POINT(-6.841389 34.021111),http://www.wikidata.org/entity/Q3551
http://www.wikidata.org/entity/Q106291673,Lamia El Aaraje,1986,féminin,Rabat,POINT(-6.841389 34.021111),http://www.wikidata.org/entity/Q3551
http://www.wikidata.org/entity/Q106489533,Céline Hervieu,1993,féminin,13e arrondissement de Paris,POINT(2.355556 48.832222),http://www.wikidata.org/entity/Q175129
http://www.wikidata.org/entity/Q106489533,Céline Hervieu,1993,féminin,13e arrondissement de Paris,POINT(2.355556 48.832222),http://www.wikidata.org/entity/Q175129
http://www.wikidata.org/entity/Q106489533,Céline Hervieu,1993,féminin,13e arrondissement de Paris,POINT(2.355556 48.832222),http://www.wikidata.org/entity/Q175129
http://www.wikidata.org/entity/Q106489533,Céline Hervieu,1993,féminin,13e arrondissement de Paris,POINT(2.355556 48.832222),http://www.wikidata.org/entity/Q175129
http://www.wikidata.org/entity/Q106635078,Philippe Ballard,1960,masculin,Champigny-sur-Marne,POINT(2.515555 48.817222),http://www.wikidata.org/entity/Q192378
http://www.wikidata.org/entity/Q106635078,Philippe Ballard,1960,masculin,Champigny-sur-Marne,POINT(2.515555 48.817222),http://www.wikidata.org/entity/Q192378
http://www.wikidata.org/entity/Q106635078,Philippe Ballard,1960,masculin,Champigny-sur-Marne,POINT(2.515555 48.817222),http://www.wikidata.org/entity/Q192378
http://www.wikidata.org/entity/Q106635078,Philippe Ballard,1960,masculin,Champigny-sur-Marne,POINT(2.515555 48.817222),http://www.wikidata.org/entity/Q192378
http://www.wikidata.org/entity/Q107126233,Victor Habert-Dassault,1992,masculin,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q107126233,Victor Habert-Dassault,1992,masculin,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q107126233,Victor Habert-Dassault,1992,masculin,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q107126233,Victor Habert-Dassault,1992,masculin,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q107127761,Christophe Leclercq,1967,masculin,Boulogne-sur-Mer,POINT(1.613889 50.725555),http://www.wikidata.org/entity/Q81997
http://www.wikidata.org/entity/Q107127761,Christophe Leclercq,1967,masculin,Boulogne-sur-Mer,POINT(1.613889 50.725555),http://www.wikidata.org/entity/Q81997
http://www.wikidata.org/entity/Q107127761,Christophe Leclercq,1967,masculin,Boulogne-sur-Mer,POINT(1.613889 50.725555),http://www.wikidata.org/entity/Q81997
http://www.wikidata.org/entity/Q107127761,Christophe Leclercq,1967,masculin,Boulogne-sur-Mer,POINT(1.613889 50.725555),http://www.wikidata.org/entity/Q81997
http://www.wikidata.org/entity/Q107449933,Estelle Youssouffa,1978,féminin,Châtenay-Malabry,POINT(2.278056 48.765278),http://www.wikidata.org/entity/Q200945
http://www.wikidata.org/entity/Q107449933,Estelle Youssouffa,1978,féminin,Châtenay-Malabry,POINT(2.278056 48.765278),http://www.wikidata.org/entity/Q200945
http://www.wikidata.org/entity/Q107449933,Estelle Youssouffa,1978,féminin,Châtenay-Malabry,POINT(2.278056 48.765278),http://www.wikidata.org/entity/Q200945
http://www.wikidata.org/entity/Q107449933,Estelle Youssouffa,1978,féminin,Châtenay-Malabry,POINT(2.278056 48.765278),http://www.wikidata.org/entity/Q200945
http://www.wikidata.org/entity/Q108823633,Stéphane Vojetta,1974,masculin,Nancy,POINT(6.183611 48.692778),http://www.wikidata.org/entity/Q40898
http://www.wikidata.org/entity/Q108823633,Stéphane Vojetta,1974,masculin,Nancy,POINT(6.183611 48.692778),http://www.wikidata.org/entity/Q40898
http://www.wikidata.org/entity/Q108823633,Stéphane Vojetta,1974,masculin,Nancy,POINT(6.183611 48.692778),http://www.wikidata.org/entity/Q40898
http://www.wikidata.org/entity/Q108823633,Stéphane Vojetta,1974,masculin,Nancy,POINT(6.183611 48.692778),http://www.wikidata.org/entity/Q40898
http://www.wikidata.org/entity/Q109043455,Rodrigo Arenas,1974,masculin,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q109043455,Rodrigo Arenas,1974,masculin,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q109043455,Rodrigo Arenas,1974,masculin,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q109043455,Rodrigo Arenas,1974,masculin,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q1096496,Claude Bartolone,1951,masculin,Tunis,POINT(10.180000 36.800833),http://www.wikidata.org/entity/Q3572
http://www.wikidata.org/entity/Q1096496,Claude Bartolone,1951,masculin,Tunis,POINT(10.180000 36.800833),http://www.wikidata.org/entity/Q3572
http://www.wikidata.org/entity/Q1096496,Claude Bartolone,1951,masculin,Tunis,POINT(10.180000 36.800833),http://www.wikidata.org/entity/Q3572
http://www.wikidata.org/entity/Q1096496,Claude Bartolone,1951,masculin,Tunis,POINT(10.180000 36.800833),http://www.wikidata.org/entity/Q3572
http://www.wikidata.org/entity/Q109681600,Rachel Keke,1974,féminin,Abobo,POINT(-4.020556 5.418889),http://www.wikidata.org/entity/Q322624
http://www.wikidata.org/entity/Q109681600,Rachel Keke,1974,féminin,Abobo,POINT(-4.020556 5.418889),http://www.wikidata.org/entity/Q322624
http://www.wikidata.org/entity/Q109681600,Rachel Keke,1974,féminin,Abobo,POINT(-4.020556 5.418889),http://www.wikidata.org/entity/Q322624
http://www.wikidata.org/entity/Q109681600,Rachel Keke,1974,féminin,Abobo,POINT(-4.020556 5.418889),http://www.wikidata.org/entity/Q322624
http://www.wikidata.org/entity/Q109711972,,1978,féminin,Béziers,POINT(3.216111 43.343333),http://www.wikidata.org/entity/Q174019
http://www.wikidata.org/entity/Q109711972,,1978,féminin,Béziers,POINT(3.216111 43.343333),http://www.wikidata.org/entity/Q174019
http://www.wikidata.org/entity/Q109711972,,1978,féminin,Béziers,POINT(3.216111 43.343333),http://www.wikidata.org/entity/Q174019
http://www.wikidata.org/entity/Q109711972,,1978,féminin,Béziers,POINT(3.216111 43.343333),http://www.wikidata.org/entity/Q174019
http://www.wikidata.org/entity/Q109969696,Clémence Guetté,1991,féminin,Bressuire,POINT(-0.488611 46.840000),http://www.wikidata.org/entity/Q210760
http://www.wikidata.org/entity/Q109969696,Clémence Guetté,1991,féminin,Bressuire,POINT(-0.488611 46.840000),http://www.wikidata.org/entity/Q210760
http://www.wikidata.org/entity/Q109969696,Clémence Guetté,1991,féminin,Bressuire,POINT(-0.488611 46.840000),http://www.wikidata.org/entity/Q210760
http://www.wikidata.org/entity/Q109969696,Clémence Guetté,1991,féminin,Bressuire,POINT(-0.488611 46.840000),http://www.wikidata.org/entity/Q210760
http://www.wikidata.org/entity/Q1103356,Sylvie Andrieux,1961,féminin,Marseille,POINT(5.376389 43.296667),http://www.wikidata.org/entity/Q23482
http://www.wikidata.org/entity/Q1103356,Sylvie Andrieux,1961,féminin,Marseille,POINT(5.376389 43.296667),http://www.wikidata.org/entity/Q23482
http://www.wikidata.org/entity/Q1103356,Sylvie Andrieux,1961,féminin,Marseille,POINT(5.376389 43.296667),http://www.wikidata.org/entity/Q23482
http://www.wikidata.org/entity/Q1103356,Sylvie Andrieux,1961,féminin,Marseille,POINT(5.376389 43.296667),http://www.wikidata.org/entity/Q23482
http://www.wikidata.org/entity/Q110464124,Emmanuel Blairy,1986,masculin,Lens,POINT(2.832500 50.431389),http://www.wikidata.org/entity/Q165271
http://www.wikidata.org/entity/Q110464124,Emmanuel Blairy,1986,masculin,Lens,POINT(2.832500 50.431389),http://www.wikidata.org/entity/Q165271
http://www.wikidata.org/entity/Q110464124,Emmanuel Blairy,1986,masculin,Lens,POINT(2.832500 50.431389),http://www.wikidata.org/entity/Q165271
http://www.wikidata.org/entity/Q110464124,Emmanuel Blairy,1986,masculin,Lens,POINT(2.832500 50.431389),http://www.wikidata.org/entity/Q165271
http://www.wikidata.org/entity/Q1106890,Édouard Fritch,1952,masculin,Papeete,POINT(-149.568889 -17.539722),http://www.wikidata.org/entity/Q130800
http://www.wikidata.org/entity/Q1106890,Édouard Fritch,1952,masculin,Papeete,POINT(-149.568889 -17.539722),http://www.wikidata.org/entity/Q130800
http://www.wikidata.org/entity/Q1106890,Édouard Fritch,1952,masculin,Papeete,POINT(-149.568889 -17.539722),http://www.wikidata.org/entity/Q130800
http://www.wikidata.org/entity/Q1106890,Édouard Fritch,1952,masculin,Papeete,POINT(-149.568889 -17.539722),http://www.wikidata.org/entity/Q130800
http://www.wikidata.org/entity/Q1108317,Henri Nallet,1939,masculin,Bergerac,POINT(0.481945 44.851111),http://www.wikidata.org/entity/Q187911
http://www.wikidata.org/entity/Q1108317,Henri Nallet,1939,masculin,Bergerac,POINT(0.481945 44.851111),http://www.wikidata.org/entity/Q187911
http://www.wikidata.org/entity/Q1108317,Henri Nallet,1939,masculin,Bergerac,POINT(0.481945 44.851111),http://www.wikidata.org/entity/Q187911
http://www.wikidata.org/entity/Q1108317,Henri Nallet,1939,masculin,Bergerac,POINT(0.481945 44.851111),http://www.wikidata.org/entity/Q187911
http://www.wikidata.org/entity/Q1108330,Avi Assouly,1950,masculin,Aïn El Arbaa,POINT(-0.881667 35.407500),http://www.wikidata.org/entity/Q1649088
http://www.wikidata.org/entity/Q1108330,Avi Assouly,1950,masculin,Aïn El Arbaa,POINT(-0.881667 35.407500),http://www.wikidata.org/entity/Q1649088
http://www.wikidata.org/entity/Q1108330,Avi Assouly,1950,masculin,Aïn El Arbaa,POINT(-0.881667 35.407500),http://www.wikidata.org/entity/Q1649088
http://www.wikidata.org/entity/Q1108330,Avi Assouly,1950,masculin,Aïn El Arbaa,POINT(-0.881667 35.407500),http://www.wikidata.org/entity/Q1649088
http://www.wikidata.org/entity/Q110934545,Caroline Parmentier,1965,féminin,Pau,POINT(-0.370000 43.300833),http://www.wikidata.org/entity/Q132671
http://www.wikidata.org/entity/Q110934545,Caroline Parmentier,1965,féminin,Pau,POINT(-0.370000 43.300833),http://www.wikidata.org/entity/Q132671
http://www.wikidata.org/entity/Q110934545,Caroline Parmentier,1965,féminin,Pau,POINT(-0.370000 43.300833),http://www.wikidata.org/entity/Q132671
http://www.wikidata.org/entity/Q110934545,Caroline Parmentier,1965,féminin,Pau,POINT(-0.370000 43.300833),http://www.wikidata.org/entity/Q132671
http://www.wikidata.org/entity/Q110998923,Alma Dufour,1990,féminin,Auch,POINT(0.588611 43.645278),http://www.wikidata.org/entity/Q181725
http://www.wikidata.org/entity/Q110998923,Alma Dufour,1990,féminin,Auch,POINT(0.588611 43.645278),http://www.wikidata.org/entity/Q181725
http://www.wikidata.org/entity/Q110998923,Alma Dufour,1990,féminin,Auch,POINT(0.588611 43.645278),http://www.wikidata.org/entity/Q181725
http://www.wikidata.org/entity/Q110998923,Alma Dufour,1990,féminin,Auch,POINT(0.588611 43.645278),http://www.wikidata.org/entity/Q181725
http://www.wikidata.org/entity/Q111378729,Paul Midy,1983,masculin,Fontainebleau,POINT(2.701667 48.408889),http://www.wikidata.org/entity/Q182872
http://www.wikidata.org/entity/Q111378729,Paul Midy,1983,masculin,Fontainebleau,POINT(2.701667 48.408889),http://www.wikidata.org/entity/Q182872
http://www.wikidata.org/entity/Q111378729,Paul Midy,1983,masculin,Fontainebleau,POINT(2.701667 48.408889),http://www.wikidata.org/entity/Q182872
http://www.wikidata.org/entity/Q111378729,Paul Midy,1983,masculin,Fontainebleau,POINT(2.701667 48.408889),http://www.wikidata.org/entity/Q182872
http://www.wikidata.org/entity/Q111685345,Florence Goulet,1961,féminin,Le Mêle-sur-Sarthe,POINT(0.354722 48.511111),http://www.wikidata.org/entity/Q592435
http://www.wikidata.org/entity/Q111685345,Florence Goulet,1961,féminin,Le Mêle-sur-Sarthe,POINT(0.354722 48.511111),http://www.wikidata.org/entity/Q592435
http://www.wikidata.org/entity/Q111685345,Florence Goulet,1961,féminin,Le Mêle-sur-Sarthe,POINT(0.354722 48.511111),http://www.wikidata.org/entity/Q592435
http://www.wikidata.org/entity/Q111685345,Florence Goulet,1961,féminin,Le Mêle-sur-Sarthe,POINT(0.354722 48.511111),http://www.wikidata.org/entity/Q592435
http://www.wikidata.org/entity/Q111974554,Estelle Folest,1976,féminin,Vitry-sur-Seine,POINT(2.392778 48.787500),http://www.wikidata.org/entity/Q72248
http://www.wikidata.org/entity/Q111974554,Estelle Folest,1976,féminin,Vitry-sur-Seine,POINT(2.392778 48.787500),http://www.wikidata.org/entity/Q72248
http://www.wikidata.org/entity/Q111974554,Estelle Folest,1976,féminin,Vitry-sur-Seine,POINT(2.392778 48.787500),http://www.wikidata.org/entity/Q72248
http://www.wikidata.org/entity/Q111974554,Estelle Folest,1976,féminin,Vitry-sur-Seine,POINT(2.392778 48.787500),http://www.wikidata.org/entity/Q72248
http://www.wikidata.org/entity/Q112040646,Nathalie Oziol,1990,féminin,Toulouse,POINT(1.443333 43.604444),http://www.wikidata.org/entity/Q7880
http://www.wikidata.org/entity/Q112040646,Nathalie Oziol,1990,féminin,Toulouse,POINT(1.443333 43.604444),http://www.wikidata.org/entity/Q7880
http://www.wikidata.org/entity/Q112040646,Nathalie Oziol,1990,féminin,Toulouse,POINT(1.443333 43.604444),http://www.wikidata.org/entity/Q7880
http://www.wikidata.org/entity/Q112040646,Nathalie Oziol,1990,féminin,Toulouse,POINT(1.443333 43.604444),http://www.wikidata.org/entity/Q7880
http://www.wikidata.org/entity/Q112079050,Sabrina Agresti-Roubache,1976,féminin,Marseille,POINT(5.376389 43.296667),http://www.wikidata.org/entity/Q23482
http://www.wikidata.org/entity/Q112079050,Sabrina Agresti-Roubache,1976,féminin,Marseille,POINT(5.376389 43.296667),http://www.wikidata.org/entity/Q23482
http://www.wikidata.org/entity/Q112079050,Sabrina Agresti-Roubache,1976,féminin,Marseille,POINT(5.376389 43.296667),http://www.wikidata.org/entity/Q23482
http://www.wikidata.org/entity/Q112079050,Sabrina Agresti-Roubache,1976,féminin,Marseille,POINT(5.376389 43.296667),http://www.wikidata.org/entity/Q23482
http://www.wikidata.org/entity/Q112110960,François Piquemal,1984,masculin,Besançon,POINT(6.021389 47.242222),http://www.wikidata.org/entity/Q37776
http://www.wikidata.org/entity/Q112110960,François Piquemal,1984,masculin,Besançon,POINT(6.021389 47.242222),http://www.wikidata.org/entity/Q37776
http://www.wikidata.org/entity/Q112110960,François Piquemal,1984,masculin,Besançon,POINT(6.021389 47.242222),http://www.wikidata.org/entity/Q37776
http://www.wikidata.org/entity/Q112110960,François Piquemal,1984,masculin,Besançon,POINT(6.021389 47.242222),http://www.wikidata.org/entity/Q37776
http://www.wikidata.org/entity/Q112249169,Marie Pochon,1990,féminin,Grenoble,POINT(5.726389 45.186944),http://www.wikidata.org/entity/Q1289
http://www.wikidata.org/entity/Q112249169,Marie Pochon,1990,féminin,Grenoble,POINT(5.726389 45.186944),http://www.wikidata.org/entity/Q1289
http://www.wikidata.org/entity/Q112249169,Marie Pochon,1990,féminin,Grenoble,POINT(5.726389 45.186944),http://www.wikidata.org/entity/Q1289
http://www.wikidata.org/entity/Q112249169,Marie Pochon,1990,féminin,Grenoble,POINT(5.726389 45.186944),http://www.wikidata.org/entity/Q1289
http://www.wikidata.org/entity/Q112308110,Laure Lavalette,1976,féminin,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q112308110,Laure Lavalette,1976,féminin,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q112308110,Laure Lavalette,1976,féminin,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q112308110,Laure Lavalette,1976,féminin,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q112448632,Sarah Legrain,1985,féminin,14e arrondissement de Paris,POINT(2.326889 48.833022),http://www.wikidata.org/entity/Q187153
http://www.wikidata.org/entity/Q112448632,Sarah Legrain,1985,féminin,14e arrondissement de Paris,POINT(2.326889 48.833022),http://www.wikidata.org/entity/Q187153
http://www.wikidata.org/entity/Q112448632,Sarah Legrain,1985,féminin,14e arrondissement de Paris,POINT(2.326889 48.833022),http://www.wikidata.org/entity/Q187153
http://www.wikidata.org/entity/Q112448632,Sarah Legrain,1985,féminin,14e arrondissement de Paris,POINT(2.326889 48.833022),http://www.wikidata.org/entity/Q187153
http://www.wikidata.org/entity/Q112518535,Charles Rodwell,1996,masculin,Londres,POINT(-0.127500 51.507222),http://www.wikidata.org/entity/Q84
http://www.wikidata.org/entity/Q112518535,Charles Rodwell,1996,masculin,Londres,POINT(-0.127500 51.507222),http://www.wikidata.org/entity/Q84
http://www.wikidata.org/entity/Q112518535,Charles Rodwell,1996,masculin,Londres,POINT(-0.127500 51.507222),http://www.wikidata.org/entity/Q84
http://www.wikidata.org/entity/Q112518535,Charles Rodwell,1996,masculin,Londres,POINT(-0.127500 51.507222),http://www.wikidata.org/entity/Q84
http://www.wikidata.org/entity/Q112526631,Léa Balage El Mariky,1990,féminin,Évry,POINT(2.429445 48.623889),http://www.wikidata.org/entity/Q192393
http://www.wikidata.org/entity/Q112526631,Léa Balage El Mariky,1990,féminin,Évry,POINT(2.429445 48.623889),http://www.wikidata.org/entity/Q192393
http://www.wikidata.org/entity/Q112526631,Léa Balage El Mariky,1990,féminin,Évry,POINT(2.429445 48.623889),http://www.wikidata.org/entity/Q192393
http://www.wikidata.org/entity/Q112526631,Léa Balage El Mariky,1990,féminin,Évry,POINT(2.429445 48.623889),http://www.wikidata.org/entity/Q192393
http://www.wikidata.org/entity/Q112570805,Léo Walter,1972,masculin,Amiens,POINT(2.297778 49.891945),http://www.wikidata.org/entity/Q41604
http://www.wikidata.org/entity/Q112570805,Léo Walter,1972,masculin,Amiens,POINT(2.297778 49.891945),http://www.wikidata.org/entity/Q41604
http://www.wikidata.org/entity/Q112570805,Léo Walter,1972,masculin,Amiens,POINT(2.297778 49.891945),http://www.wikidata.org/entity/Q41604
http://www.wikidata.org/entity/Q112570805,Léo Walter,1972,masculin,Amiens,POINT(2.297778 49.891945),http://www.wikidata.org/entity/Q41604
http://www.wikidata.org/entity/Q112572505,Benjamin Haddad,1985,masculin,16e arrondissement de Paris,POINT(2.276489 48.863611),http://www.wikidata.org/entity/Q194420
http://www.wikidata.org/entity/Q112572505,Benjamin Haddad,1985,masculin,16e arrondissement de Paris,POINT(2.276489 48.863611),http://www.wikidata.org/entity/Q194420
http://www.wikidata.org/entity/Q112572505,Benjamin Haddad,1985,masculin,16e arrondissement de Paris,POINT(2.276489 48.863611),http://www.wikidata.org/entity/Q194420
http://www.wikidata.org/entity/Q112572505,Benjamin Haddad,1985,masculin,16e arrondissement de Paris,POINT(2.276489 48.863611),http://www.wikidata.org/entity/Q194420
http://www.wikidata.org/entity/Q112573886,Emmanuel Pellerin,1970,masculin,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q112573886,Emmanuel Pellerin,1970,masculin,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q112573886,Emmanuel Pellerin,1970,masculin,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q112573886,Emmanuel Pellerin,1970,masculin,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q112574053,Bruno Clavet,1989,masculin,Aubagne,POINT(5.570833 43.290833),http://www.wikidata.org/entity/Q184047
http://www.wikidata.org/entity/Q112574053,Bruno Clavet,1989,masculin,Aubagne,POINT(5.570833 43.290833),http://www.wikidata.org/entity/Q184047
http://www.wikidata.org/entity/Q112574053,Bruno Clavet,1989,masculin,Aubagne,POINT(5.570833 43.290833),http://www.wikidata.org/entity/Q184047
http://www.wikidata.org/entity/Q112574053,Bruno Clavet,1989,masculin,Aubagne,POINT(5.570833 43.290833),http://www.wikidata.org/entity/Q184047
http://www.wikidata.org/entity/Q112578758,Thierry Frappé,1952,masculin,Forest-sur-Marque,POINT(3.189167 50.634167),http://www.wikidata.org/entity/Q1103787
http://www.wikidata.org/entity/Q112578758,Thierry Frappé,1952,masculin,Forest-sur-Marque,POINT(3.189167 50.634167),http://www.wikidata.org/entity/Q1103787
http://www.wikidata.org/entity/Q112578758,Thierry Frappé,1952,masculin,Forest-sur-Marque,POINT(3.189167 50.634167),http://www.wikidata.org/entity/Q1103787
http://www.wikidata.org/entity/Q112578758,Thierry Frappé,1952,masculin,Forest-sur-Marque,POINT(3.189167 50.634167),http://www.wikidata.org/entity/Q1103787
http://www.wikidata.org/entity/Q112579260,Frank Giletti,1973,masculin,Évreux,POINT(1.152500 49.023333),http://www.wikidata.org/entity/Q171800
http://www.wikidata.org/entity/Q112579260,Frank Giletti,1973,masculin,Évreux,POINT(1.152500 49.023333),http://www.wikidata.org/entity/Q171800
http://www.wikidata.org/entity/Q112579260,Frank Giletti,1973,masculin,Évreux,POINT(1.152500 49.023333),http://www.wikidata.org/entity/Q171800
http://www.wikidata.org/entity/Q112579260,Frank Giletti,1973,masculin,Évreux,POINT(1.152500 49.023333),http://www.wikidata.org/entity/Q171800
http://www.wikidata.org/entity/Q112628313,Jean-Victor Castor,1962,masculin,Sinnamary,POINT(-52.958611 5.377500),http://www.wikidata.org/entity/Q948333
http://www.wikidata.org/entity/Q112628313,Jean-Victor Castor,1962,masculin,Sinnamary,POINT(-52.958611 5.377500),http://www.wikidata.org/entity/Q948333
http://www.wikidata.org/entity/Q112628313,Jean-Victor Castor,1962,masculin,Sinnamary,POINT(-52.958611 5.377500),http://www.wikidata.org/entity/Q948333
http://www.wikidata.org/entity/Q112628313,Jean-Victor Castor,1962,masculin,Sinnamary,POINT(-52.958611 5.377500),http://www.wikidata.org/entity/Q948333
http://www.wikidata.org/entity/Q112628915,Davy Rimane,1979,masculin,Kourou,POINT(-52.642778 5.158333),http://www.wikidata.org/entity/Q273312
http://www.wikidata.org/entity/Q112628915,Davy Rimane,1979,masculin,Kourou,POINT(-52.642778 5.158333),http://www.wikidata.org/entity/Q273312
